protein	a1	a2	a3	a4	b1	b2	b3	b4	c1	c2	c3	c4	d1	d2	d3	d4	e1	e2	e3	e4
O14925;Q5SRD1	25.320126648256604	25.46862649337452	25.321579978026953	25.534610081766107	25.37836713343376	25.276710683635756	25.509507474821454	24.766270093115722	25.46688127457399	25.45504854700819	25.541740273589124	25.0127814681192	25.580374863470173	25.940417984139255	25.404998390686128	25.374766689547396	25.398808090435725	25.453706750110562	25.48445138069919	NA
O14929	26.764722194509798	26.767470975148836	26.575053861937747	26.58798219454918	26.683037592054532	26.607091752851733	26.839161803096776	26.62460204749598	26.905643826302015	26.784363216578285	26.622668388438147	26.577321773138234	26.983396671431237	26.78046837526609	26.846812953513954	26.804129788272874	26.77742447886503	26.767744059378455	26.790309626911046	26.816110102935358
O14949	25.12319847809226	25.324933947260202	25.245465238178824	25.380288349920626	25.564617797495227	25.434793045849297	25.424287746291807	25.441328583573924	25.320646810932573	25.285703945990285	25.407487105866185	25.247848965006355	25.458574841278537	25.447774449082573	25.497855010315387	25.22154250630035	25.39833131280534	25.455803690946144	25.01962297902439	25.425903246201635
P19105;O14950;P24844	30.157403367773547	30.139574387130367	30.14722612277916	30.158730836050637	30.123343648132696	30.212320169046663	30.173644248773584	30.264975683852477	30.268517471188296	30.15068164669107	30.15408408187391	30.176736901689146	30.22241269004072	30.214826374635237	30.202237960389404	30.102469687957594	30.2120368105413	30.16056376958187	30.21397364795601	30.131563863662173
O14964	26.17804276645412	26.389263469415962	26.37319146417857	26.459406920335315	26.686977948767193	26.349929835981072	26.412032830443053	26.43453311016308	26.269943693258224	26.266646877146233	26.567440927282213	26.740403649487156	26.467651374154293	26.518770388535376	26.19272746580731	26.450930667885213	26.286802621564217	26.321100069575476	26.64691078939247	26.261764266005223
O14965	25.728099924779773	25.839424118332847	25.569039290129282	25.61647082797708	25.709699664841583	25.783133412309756	25.433813182853733	25.63947925669566	25.818480077420073	25.735673209299286	25.81439838569647	25.88525295834047	25.765364420067026	25.91205698281075	25.53363306236592	25.521692860896607	25.68662670181921	25.711951554539663	25.668887434914904	25.323837373385835
O14974	26.589314685616785	26.632347381579063	26.626704913437138	26.625407763407416	26.691953667218478	26.600809140045076	26.78612781225865	26.68979776562382	26.579106478162064	26.70557654630847	26.69258181273171	26.53567830606272	26.800739285449136	26.593684245429383	26.74450819074269	26.881704213555217	26.76175645264836	26.503163268781154	26.573495099524514	26.680758250040473
O14976	NA	23.68505623650696	23.956527464611803	23.803333661117993	23.315004541983914	23.473850387458082	NA	23.593959731963498	23.977456848508027	24.218677126111142	23.783510778931994	23.77275174072984	23.866995561514027	23.788921715646854	23.828592066825212	22.997015066015216	23.737567242891192	24.271441623810272	NA	NA
O14979	28.08157246797731	28.18200452416931	28.046449848033138	28.020485269371413	28.138506072772934	28.138891835851584	28.151554907459264	28.257510660917976	28.104824592163755	28.199400715857124	28.033159964726735	27.849735509536593	28.15650763981187	28.10687192922057	28.139841684585637	28.226125612167937	28.109036616232007	28.03959796001785	28.13887788319689	28.06033964573006
O14980	29.540800513026085	29.63496077817352	29.597980685104517	29.48636129030218	29.643284065491372	29.601840666824714	29.59483175874069	29.52681989070067	29.66408914787867	29.646914325142866	29.54316487849667	29.569758910845813	29.6702769889852	29.680572463241234	29.512597154051587	29.519248459868848	29.63207364983709	29.60049525275494	29.491086740976105	29.601678106365945
O15027	26.239525260439763	26.73423309293986	26.42862294218694	26.152839299062215	26.247628430368103	26.236318907263396	26.216532405474336	26.07838305083913	26.371995139116454	26.48713527325388	26.3217498966391	26.705279513989876	26.536375916529273	26.478871347592747	26.289493773264276	26.184497685589555	26.697186782012956	26.368358243194358	26.53528312341733	26.42154741011777
O15031;O60486;Q9Y4D7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.396770737987012	25.43984975486681	25.099644725192146	NA	24.94798663793309	NA	NA	25.15051865948745
O15042	26.352293584248454	26.410600931931558	26.243231896676026	26.257112260577323	26.512916934271992	26.240438094949933	26.31252967349696	26.43160870090563	26.269353703395062	26.27233883387123	26.364927230612345	26.18066390014213	26.30013294964886	26.075169878657302	26.24896373406599	26.322703574665027	26.48215905798738	26.32483353150407	26.30727541489261	26.151723650125646
O15056	24.38300074470121	24.425741716810286	24.31760320970875	24.35586610971657	24.64565149006596	24.3768487848052	24.408638104391645	24.39053145807723	24.4444393881164	24.78303892096035	24.28204236413964	24.102870528110643	24.391368003994902	24.46365395889483	24.421865327438514	24.198425046572307	24.472873365273873	24.533558040043065	24.48932347241073	24.25971675441098
O15061	25.20243903210195	NA	25.575274103910683	25.50327993682678	24.99791453988691	25.509167195841083	25.0851277918468	NA	24.80378890518301	25.266271382521744	25.560287246757937	25.420827819077235	25.70526811295266	25.587783046567676	NA	25.45918568086606	25.57503744877152	25.331486687807175	25.743231828419415	NA
O15067	27.873420630353763	27.867161361741434	27.976988590366737	27.932401076920677	27.953255066550646	27.93085756965394	27.91201192626485	27.87715657426193	27.943734936361924	27.922740609198115	27.884564721378577	27.894823399065128	27.835414850218186	27.805605725221962	27.924388607213398	27.85622628542971	27.850013365127385	27.80362526012433	27.8403305165245	27.78739021353149
O15111;O14920	NA	24.210092918048634	24.071764044792108	24.18388981984665	24.070616106918358	24.10575186270034	24.030673949313456	23.94776210368673	24.064615742693597	24.461685669704774	24.25933812898445	24.097965722076957	NA	24.153640497388984	24.01789938937366	24.292252992143773	24.20819484759645	23.99075426951522	24.231303167584617	NA
O15116	24.05866910629005	24.123950654441963	23.861844736907884	23.94583596709493	24.082630625395915	NA	23.99280315339928	24.18465534569979	23.864757263063208	24.08993001141692	NA	24.117644595533665	23.893471267983433	24.006183098005685	NA	23.96222060142716	23.698044861800874	24.073482549851434	24.043418479568803	NA
O15126	26.402273375477417	26.365735005112313	26.491005290502343	26.497097623997117	26.4177708000953	26.46875352038332	26.256246832936185	26.477732781204868	26.448061847346555	26.439336402503695	26.32329213554063	26.453725011735436	26.416918336917877	26.336619909630148	26.304271511001904	26.445470486683554	26.270594057602395	26.314759809490962	26.35510805615685	26.472760148774306
O15127	26.073802168985278	25.734982869504623	26.0054821530114	25.90931885488602	25.7094930638043	25.7008279163759	25.812389034096693	26.0768424473054	25.031722997037367	25.658498535786244	25.510532149021017	26.01972827242703	NA	25.670024010846625	25.988886421516774	26.074361147917013	NA	NA	26.221097963931655	25.99578052207233
O15143	28.903553514915497	28.79070484238794	28.921577745242093	28.829700832197524	28.836309341418712	28.794341550200382	28.79416008452711	28.788993079023044	28.843973144940946	28.79475288056838	28.741940509512812	28.975099465653308	28.797370450498658	28.751753217248517	28.905396768745593	28.819870585057977	28.787375151785536	28.733211813149403	28.942667480111755	28.756734749045453
O15144	29.74229658975854	29.623820999050814	29.709958244788808	29.69126801200583	29.65543449448132	29.61466424318428	29.639611905045456	29.69546407751836	29.567354882519936	29.53725594574623	29.52142023642325	29.74719220953306	29.51668377556577	29.546756270893585	29.567994739528203	29.638241894575458	29.40269730287132	29.572289227509366	29.669550427683717	29.56993699656409
O15145	27.534537674005755	27.75723535765198	27.461090129511874	27.54293775772733	27.86023654230439	27.75775684940896	27.54253527894328	27.449592645427707	27.681294271385678	27.579554007382	27.531687233501085	27.57180830984685	27.68297505616338	27.63464203240712	27.61277480651869	27.653668948749104	27.698777977222594	27.73398824516282	27.584518582433763	27.684023917961312
O15160	25.906221938244645	25.973341938224333	25.93244469258867	26.103308000506434	25.89216033055112	25.72151411469005	25.882768167260075	25.89607934577068	25.91484125193117	25.770737515753073	25.93214112680871	25.77058056570257	25.88281563550998	25.894674196070227	25.9696079492314	25.96593848560517	25.806617442581786	25.91251823431169	25.893799911213343	25.93574756460968
O15212	28.03220623661453	28.086782722796166	28.04232338491378	28.06522203568928	28.060365006625965	28.09377182611864	27.95725008781089	28.01313880532927	28.029644725020894	27.98790153997971	28.11257174221245	27.958366546186745	28.025717085934183	28.065742519642843	27.97532116107355	28.132075832100572	27.992032369999812	27.96691035220692	28.030324927894497	28.123832866404275
O15213	25.6165540720229	25.266081757294526	25.366621413037638	25.35032495809127	25.679271071601594	25.24951623946852	25.53461211610965	25.434908006557286	25.315598790732434	25.6086761735924	25.29425182232044	25.360839031931476	25.425020030371	25.349781678824673	25.48232584587642	25.524155914078662	25.411115564341436	25.610632828469956	25.182590186530334	25.677415452543645
O15226	26.120244385411006	26.21307373108753	26.056384358840056	25.891506490099633	25.949006397823474	26.083595096910194	26.13290345227902	26.03763879153172	26.016504687953216	26.269593796331836	26.14460299676221	26.337355849140522	25.95048392456911	25.930618404280143	25.950834334140193	26.09022927162248	26.024857047780497	25.956870423540213	26.02019517140567	26.075826339357878
O15231	26.10260276044104	25.827123739079756	25.678493841121067	25.982118297282025	25.802069688391843	25.81034796660194	26.063364400382554	25.62523184804199	25.577374204540828	25.695544831644945	25.96834216795645	25.913627183468734	25.873109955266408	25.8175877280978	25.61746465316939	25.91055696319193	25.629823370592185	25.900516368196676	25.86696427521686	25.846540749340082
O15258	27.77757950199625	27.55442311683816	27.716556542900978	27.650790755553324	27.68828901305307	27.51178887011802	27.728172520541275	27.6562960220323	27.456929239990533	27.491654830267976	27.413014898500307	27.701640102485307	27.427563891532614	27.49263279927627	27.629756209531642	27.644544329298892	27.408733471058063	27.337682953771075	27.47808975962363	27.610706253535362
O15269	25.920922237794407	25.605649098734766	26.000529567115088	26.625140992873945	25.56158776518795	26.218046145195697	26.159197287062174	26.09253142767935	26.03309280772125	26.40249977106005	26.116234956303035	26.23098112490186	26.538746051906195	26.71376272201617	26.420629892736454	26.394578540304213	26.21832096707855	25.836927183476217	26.291555657247436	26.253276099182102
O15294	27.51311413130762	27.484883057575193	27.552019095712154	27.374618230702396	27.53474165244181	27.40846385535042	27.357990114785636	27.46894250972805	27.439632330424256	27.484524337778378	27.427669072161045	27.455297688667635	27.459865886427213	27.57925387846244	27.45093205196934	27.3762317564523	27.39931874882377	27.448039613631416	27.381194846515466	27.473611594869237
O15305;Q92871	26.357046901857043	26.232105606686797	26.402469539443793	26.4328884316095	26.350134865321714	26.461451910883532	26.27143351142908	26.351563582089753	26.26690176822393	26.1563569689943	26.34602547204449	26.365530291366053	26.232118453826015	26.41485436771988	26.278839668834678	26.326192856089452	26.521595346918364	26.382981300699647	26.124662820090524	26.27339836888081
O15347	29.776286885631016	29.670374026498116	29.78428397503884	29.737258839415325	29.708039564295028	29.76959880400274	29.659252941111582	29.702844189933963	29.704873281706426	29.739207931956713	29.807233689716725	29.76213626380821	29.63391836887756	29.70064239907424	29.6718677687414	29.672929193338483	29.65477760231189	29.655322791320344	29.71961223228938	29.7875032679133
O15355	27.55851849082002	27.631340967139305	27.669754102786982	27.70486961972676	27.651457328578697	27.701062880869465	27.730566199279004	27.66836941253031	27.624829013896658	27.6472405150517	27.62512918615122	27.610927125058712	27.52930279130418	27.58915825413779	27.704059225810312	27.68111038249733	27.589653785402415	27.545868049772437	27.661584914057194	27.689012351253133
O15371	28.67323683269242	28.625355090687048	28.685906712884695	28.70237450853355	28.62906903498996	28.5879142019679	28.800679766663446	28.642600032960022	28.606331317675956	28.540642186166036	28.543257819482537	28.504359223753628	28.611307278134905	28.53723773524438	28.63792775653283	28.546801813570458	28.539110277532977	28.561052239227195	28.624036892498967	28.60759947710515
O15372	28.71795196940369	28.424425353801574	28.578525640197437	28.560169095643314	28.23621816188939	28.381311282672296	28.552574254793843	28.620350554684197	28.41761458094272	28.458230036163812	28.53045004318192	28.535878988520953	28.216625623072872	28.269595300983546	28.489778076597077	28.555560920594917	28.26543995543168	28.202314353027056	28.502747741157563	28.646193017927875
O15397	24.648108676684572	24.617705533264147	24.930681348253824	24.710576335982402	24.768795794211133	24.53669406633218	24.65402593546836	24.4881115465801	24.858732286937027	24.680754401531082	24.598055833956536	24.5426190591766	24.83840814723913	24.607639695362565	24.59475538697717	24.490808865845654	24.85762668031717	24.701910351018565	24.745176682281897	24.642811917215514
O15400	26.09021109564097	25.90209558818749	26.04910838991723	25.852567051946377	25.757723254788086	26.083414861412315	26.191656173709212	25.95167549249349	25.97373036832399	25.95340826608022	25.932890466732996	26.1049560433778	26.005874629822255	25.978383452439353	26.082437222885012	25.79083157549789	26.1073498501378	25.93798552227948	26.211802983497236	25.83523559201111
O15427	27.06009274056686	26.901405575040627	27.105399138852327	26.959845198627622	26.750988520937852	27.10476553939612	26.986006957590078	27.060879772616623	26.70871921629253	26.390752745569856	26.992460498180925	27.20955923781165	26.886802950371152	27.091779013500833	26.959457116870997	27.226685809576306	26.674301885226388	26.673332916966555	26.938423999888755	27.167178463630805
